image_name,original_sample,LABEL
obama-to-taylor_192,obama-to-taylor,FAKE
obama-to-taylor_193,obama-to-taylor,FAKE
obama-to-taylor_194,obama-to-taylor,FAKE
obama-to-taylor_195,obama-to-taylor,FAKE
obama-to-taylor_196,obama-to-taylor,FAKE
obama-to-taylor_197,obama-to-taylor,FAKE
obama-to-taylor_198,obama-to-taylor,FAKE
obama-to-taylor_199,obama-to-taylor,FAKE
Obama-to-Trump_0,Obama-to-Trump,FAKE
Obama-to-Trump_1,Obama-to-Trump,FAKE
Obama-to-Trump_2,Obama-to-Trump,FAKE
Obama-to-Trump_3,Obama-to-Trump,FAKE
Obama-to-Trump_4,Obama-to-Trump,FAKE
Obama-to-Trump_5,Obama-to-Trump,FAKE
Obama-to-Trump_6,Obama-to-Trump,FAKE
Obama-to-Trump_7,Obama-to-Trump,FAKE
Obama-to-Trump_8,Obama-to-Trump,FAKE
Obama-to-Trump_9,Obama-to-Trump,FAKE
Obama-to-Trump_10,Obama-to-Trump,FAKE
Obama-to-Trump_11,Obama-to-Trump,FAKE
Obama-to-Trump_12,Obama-to-Trump,FAKE
Obama-to-Trump_13,Obama-to-Trump,FAKE
Obama-to-Trump_14,Obama-to-Trump,FAKE
Obama-to-Trump_15,Obama-to-Trump,FAKE
Obama-to-Trump_16,Obama-to-Trump,FAKE
Obama-to-Trump_17,Obama-to-Trump,FAKE
Obama-to-Trump_18,Obama-to-Trump,FAKE
Obama-to-Trump_19,Obama-to-Trump,FAKE
Obama-to-Trump_20,Obama-to-Trump,FAKE
Obama-to-Trump_21,Obama-to-Trump,FAKE
Obama-to-Trump_22,Obama-to-Trump,FAKE
Obama-to-Trump_23,Obama-to-Trump,FAKE
Obama-to-Trump_24,Obama-to-Trump,FAKE
Obama-to-Trump_25,Obama-to-Trump,FAKE
Obama-to-Trump_26,Obama-to-Trump,FAKE
Obama-to-Trump_27,Obama-to-Trump,FAKE
Obama-to-Trump_28,Obama-to-Trump,FAKE
Obama-to-Trump_29,Obama-to-Trump,FAKE
Obama-to-Trump_30,Obama-to-Trump,FAKE
Obama-to-Trump_31,Obama-to-Trump,FAKE
Obama-to-Trump_32,Obama-to-Trump,FAKE
Obama-to-Trump_33,Obama-to-Trump,FAKE
Obama-to-Trump_34,Obama-to-Trump,FAKE
Obama-to-Trump_35,Obama-to-Trump,FAKE
Obama-to-Trump_36,Obama-to-Trump,FAKE
Obama-to-Trump_37,Obama-to-Trump,FAKE
Obama-to-Trump_38,Obama-to-Trump,FAKE
Obama-to-Trump_39,Obama-to-Trump,FAKE
Obama-to-Trump_40,Obama-to-Trump,FAKE
Obama-to-Trump_41,Obama-to-Trump,FAKE
Obama-to-Trump_42,Obama-to-Trump,FAKE
Obama-to-Trump_43,Obama-to-Trump,FAKE
Obama-to-Trump_44,Obama-to-Trump,FAKE
Obama-to-Trump_45,Obama-to-Trump,FAKE
Obama-to-Trump_46,Obama-to-Trump,FAKE
Obama-to-Trump_47,Obama-to-Trump,FAKE
Obama-to-Trump_48,Obama-to-Trump,FAKE
Obama-to-Trump_49,Obama-to-Trump,FAKE
Obama-to-Trump_50,Obama-to-Trump,FAKE
Obama-to-Trump_51,Obama-to-Trump,FAKE
Obama-to-Trump_52,Obama-to-Trump,FAKE
Obama-to-Trump_53,Obama-to-Trump,FAKE
Obama-to-Trump_54,Obama-to-Trump,FAKE
Obama-to-Trump_55,Obama-to-Trump,FAKE
Obama-to-Trump_56,Obama-to-Trump,FAKE
Obama-to-Trump_57,Obama-to-Trump,FAKE
Obama-to-Trump_58,Obama-to-Trump,FAKE
Obama-to-Trump_59,Obama-to-Trump,FAKE
Obama-to-Trump_60,Obama-to-Trump,FAKE
Obama-to-Trump_61,Obama-to-Trump,FAKE
Obama-to-Trump_62,Obama-to-Trump,FAKE
Obama-to-Trump_63,Obama-to-Trump,FAKE
Obama-to-Trump_64,Obama-to-Trump,FAKE
Obama-to-Trump_65,Obama-to-Trump,FAKE
Obama-to-Trump_66,Obama-to-Trump,FAKE
Obama-to-Trump_67,Obama-to-Trump,FAKE
Obama-to-Trump_68,Obama-to-Trump,FAKE
Obama-to-Trump_69,Obama-to-Trump,FAKE
Obama-to-Trump_70,Obama-to-Trump,FAKE
Obama-to-Trump_71,Obama-to-Trump,FAKE
Obama-to-Trump_72,Obama-to-Trump,FAKE
Obama-to-Trump_73,Obama-to-Trump,FAKE
Obama-to-Trump_74,Obama-to-Trump,FAKE
Obama-to-Trump_75,Obama-to-Trump,FAKE
Obama-to-Trump_76,Obama-to-Trump,FAKE
Obama-to-Trump_77,Obama-to-Trump,FAKE
Obama-to-Trump_78,Obama-to-Trump,FAKE
Obama-to-Trump_79,Obama-to-Trump,FAKE
Obama-to-Trump_80,Obama-to-Trump,FAKE
Obama-to-Trump_81,Obama-to-Trump,FAKE
Obama-to-Trump_82,Obama-to-Trump,FAKE
Obama-to-Trump_83,Obama-to-Trump,FAKE
Obama-to-Trump_84,Obama-to-Trump,FAKE
Obama-to-Trump_85,Obama-to-Trump,FAKE
Obama-to-Trump_86,Obama-to-Trump,FAKE
Obama-to-Trump_87,Obama-to-Trump,FAKE
Obama-to-Trump_88,Obama-to-Trump,FAKE
Obama-to-Trump_89,Obama-to-Trump,FAKE
Obama-to-Trump_90,Obama-to-Trump,FAKE
Obama-to-Trump_91,Obama-to-Trump,FAKE
Obama-to-Trump_92,Obama-to-Trump,FAKE
Obama-to-Trump_93,Obama-to-Trump,FAKE
Obama-to-Trump_94,Obama-to-Trump,FAKE
Obama-to-Trump_95,Obama-to-Trump,FAKE
Obama-to-Trump_96,Obama-to-Trump,FAKE
Obama-to-Trump_97,Obama-to-Trump,FAKE
Obama-to-Trump_98,Obama-to-Trump,FAKE
Obama-to-Trump_99,Obama-to-Trump,FAKE
Obama-to-Trump_100,Obama-to-Trump,FAKE
Obama-to-Trump_101,Obama-to-Trump,FAKE
Obama-to-Trump_102,Obama-to-Trump,FAKE
Obama-to-Trump_103,Obama-to-Trump,FAKE
Obama-to-Trump_104,Obama-to-Trump,FAKE
Obama-to-Trump_105,Obama-to-Trump,FAKE
Obama-to-Trump_106,Obama-to-Trump,FAKE
Obama-to-Trump_107,Obama-to-Trump,FAKE
Obama-to-Trump_108,Obama-to-Trump,FAKE
Obama-to-Trump_109,Obama-to-Trump,FAKE
Obama-to-Trump_110,Obama-to-Trump,FAKE
Obama-to-Trump_111,Obama-to-Trump,FAKE
Obama-to-Trump_112,Obama-to-Trump,FAKE
Obama-to-Trump_113,Obama-to-Trump,FAKE
Obama-to-Trump_114,Obama-to-Trump,FAKE
Obama-to-Trump_115,Obama-to-Trump,FAKE
Obama-to-Trump_116,Obama-to-Trump,FAKE
Obama-to-Trump_117,Obama-to-Trump,FAKE
Obama-to-Trump_118,Obama-to-Trump,FAKE
Obama-to-Trump_119,Obama-to-Trump,FAKE
Obama-to-Trump_120,Obama-to-Trump,FAKE
Obama-to-Trump_121,Obama-to-Trump,FAKE
Obama-to-Trump_122,Obama-to-Trump,FAKE
Obama-to-Trump_123,Obama-to-Trump,FAKE
Obama-to-Trump_124,Obama-to-Trump,FAKE
Obama-to-Trump_125,Obama-to-Trump,FAKE
Obama-to-Trump_126,Obama-to-Trump,FAKE
Obama-to-Trump_127,Obama-to-Trump,FAKE
Obama-to-Trump_128,Obama-to-Trump,FAKE
Obama-to-Trump_129,Obama-to-Trump,FAKE
Obama-to-Trump_130,Obama-to-Trump,FAKE
Obama-to-Trump_131,Obama-to-Trump,FAKE
Obama-to-Trump_132,Obama-to-Trump,FAKE
Obama-to-Trump_133,Obama-to-Trump,FAKE
Obama-to-Trump_134,Obama-to-Trump,FAKE
Obama-to-Trump_135,Obama-to-Trump,FAKE
Obama-to-Trump_136,Obama-to-Trump,FAKE
Obama-to-Trump_137,Obama-to-Trump,FAKE
Obama-to-Trump_138,Obama-to-Trump,FAKE
Obama-to-Trump_139,Obama-to-Trump,FAKE
Obama-to-Trump_140,Obama-to-Trump,FAKE
Obama-to-Trump_141,Obama-to-Trump,FAKE
Obama-to-Trump_142,Obama-to-Trump,FAKE
Obama-to-Trump_143,Obama-to-Trump,FAKE
Obama-to-Trump_144,Obama-to-Trump,FAKE
Obama-to-Trump_145,Obama-to-Trump,FAKE
Obama-to-Trump_146,Obama-to-Trump,FAKE
Obama-to-Trump_147,Obama-to-Trump,FAKE
Obama-to-Trump_148,Obama-to-Trump,FAKE
Obama-to-Trump_149,Obama-to-Trump,FAKE
Obama-to-Trump_150,Obama-to-Trump,FAKE
Obama-to-Trump_151,Obama-to-Trump,FAKE
Obama-to-Trump_152,Obama-to-Trump,FAKE
Obama-to-Trump_153,Obama-to-Trump,FAKE
Obama-to-Trump_154,Obama-to-Trump,FAKE
Obama-to-Trump_155,Obama-to-Trump,FAKE
Obama-to-Trump_156,Obama-to-Trump,FAKE
Obama-to-Trump_157,Obama-to-Trump,FAKE
Obama-to-Trump_158,Obama-to-Trump,FAKE
Obama-to-Trump_159,Obama-to-Trump,FAKE
Obama-to-Trump_160,Obama-to-Trump,FAKE
Obama-to-Trump_161,Obama-to-Trump,FAKE
Obama-to-Trump_162,Obama-to-Trump,FAKE
Obama-to-Trump_163,Obama-to-Trump,FAKE
Obama-to-Trump_164,Obama-to-Trump,FAKE
Obama-to-Trump_165,Obama-to-Trump,FAKE
Obama-to-Trump_166,Obama-to-Trump,FAKE
Obama-to-Trump_167,Obama-to-Trump,FAKE
Obama-to-Trump_168,Obama-to-Trump,FAKE
Obama-to-Trump_169,Obama-to-Trump,FAKE
Obama-to-Trump_170,Obama-to-Trump,FAKE
Obama-to-Trump_171,Obama-to-Trump,FAKE
Obama-to-Trump_172,Obama-to-Trump,FAKE
Obama-to-Trump_173,Obama-to-Trump,FAKE
Obama-to-Trump_174,Obama-to-Trump,FAKE
Obama-to-Trump_175,Obama-to-Trump,FAKE
Obama-to-Trump_176,Obama-to-Trump,FAKE
Obama-to-Trump_177,Obama-to-Trump,FAKE
Obama-to-Trump_178,Obama-to-Trump,FAKE
Obama-to-Trump_179,Obama-to-Trump,FAKE
Obama-to-Trump_180,Obama-to-Trump,FAKE
Obama-to-Trump_181,Obama-to-Trump,FAKE
Obama-to-Trump_182,Obama-to-Trump,FAKE
Obama-to-Trump_183,Obama-to-Trump,FAKE
Obama-to-Trump_184,Obama-to-Trump,FAKE
Obama-to-Trump_185,Obama-to-Trump,FAKE
Obama-to-Trump_186,Obama-to-Trump,FAKE
Obama-to-Trump_187,Obama-to-Trump,FAKE
Obama-to-Trump_188,Obama-to-Trump,FAKE
Obama-to-Trump_189,Obama-to-Trump,FAKE
Obama-to-Trump_190,Obama-to-Trump,FAKE
Obama-to-Trump_191,Obama-to-Trump,FAKE
Obama-to-Trump_192,Obama-to-Trump,FAKE
Obama-to-Trump_193,Obama-to-Trump,FAKE
Obama-to-Trump_194,Obama-to-Trump,FAKE
Obama-to-Trump_195,Obama-to-Trump,FAKE
Obama-to-Trump_196,Obama-to-Trump,FAKE
Obama-to-Trump_197,Obama-to-Trump,FAKE
Obama-to-Trump_198,Obama-to-Trump,FAKE
Obama-to-Trump_199,Obama-to-Trump,FAKE
ryan-to-biden_0,ryan-to-biden,FAKE
ryan-to-biden_1,ryan-to-biden,FAKE
ryan-to-biden_2,ryan-to-biden,FAKE
ryan-to-biden_3,ryan-to-biden,FAKE
ryan-to-biden_4,ryan-to-biden,FAKE
ryan-to-biden_5,ryan-to-biden,FAKE
ryan-to-biden_6,ryan-to-biden,FAKE
ryan-to-biden_7,ryan-to-biden,FAKE
ryan-to-biden_8,ryan-to-biden,FAKE
ryan-to-biden_9,ryan-to-biden,FAKE
ryan-to-biden_10,ryan-to-biden,FAKE
ryan-to-biden_11,ryan-to-biden,FAKE
ryan-to-biden_12,ryan-to-biden,FAKE
ryan-to-biden_13,ryan-to-biden,FAKE
ryan-to-biden_14,ryan-to-biden,FAKE
ryan-to-biden_15,ryan-to-biden,FAKE
ryan-to-biden_16,ryan-to-biden,FAKE
ryan-to-biden_17,ryan-to-biden,FAKE
ryan-to-biden_18,ryan-to-biden,FAKE
ryan-to-biden_19,ryan-to-biden,FAKE
ryan-to-biden_20,ryan-to-biden,FAKE
ryan-to-biden_21,ryan-to-biden,FAKE
ryan-to-biden_22,ryan-to-biden,FAKE
ryan-to-biden_23,ryan-to-biden,FAKE
ryan-to-biden_24,ryan-to-biden,FAKE
ryan-to-biden_25,ryan-to-biden,FAKE
ryan-to-biden_26,ryan-to-biden,FAKE
ryan-to-biden_27,ryan-to-biden,FAKE
ryan-to-biden_28,ryan-to-biden,FAKE
ryan-to-biden_29,ryan-to-biden,FAKE
ryan-to-biden_30,ryan-to-biden,FAKE
ryan-to-linus_0,ryan-to-linus,FAKE
ryan-to-linus_1,ryan-to-linus,FAKE
ryan-to-linus_2,ryan-to-linus,FAKE
ryan-to-linus_3,ryan-to-linus,FAKE
ryan-to-linus_4,ryan-to-linus,FAKE
ryan-to-linus_5,ryan-to-linus,FAKE
ryan-to-linus_6,ryan-to-linus,FAKE
ryan-to-linus_7,ryan-to-linus,FAKE
ryan-to-linus_8,ryan-to-linus,FAKE
ryan-to-linus_9,ryan-to-linus,FAKE
ryan-to-linus_10,ryan-to-linus,FAKE
ryan-to-linus_11,ryan-to-linus,FAKE
ryan-to-linus_12,ryan-to-linus,FAKE
ryan-to-linus_13,ryan-to-linus,FAKE
ryan-to-linus_14,ryan-to-linus,FAKE
ryan-to-linus_15,ryan-to-linus,FAKE
ryan-to-linus_16,ryan-to-linus,FAKE
ryan-to-linus_17,ryan-to-linus,FAKE
ryan-to-linus_18,ryan-to-linus,FAKE
ryan-to-linus_19,ryan-to-linus,FAKE
ryan-to-linus_20,ryan-to-linus,FAKE
ryan-to-linus_21,ryan-to-linus,FAKE
ryan-to-linus_22,ryan-to-linus,FAKE
ryan-to-linus_23,ryan-to-linus,FAKE
ryan-to-linus_24,ryan-to-linus,FAKE
ryan-to-linus_25,ryan-to-linus,FAKE
ryan-to-linus_26,ryan-to-linus,FAKE
ryan-to-linus_27,ryan-to-linus,FAKE
ryan-to-linus_28,ryan-to-linus,FAKE
ryan-to-linus_29,ryan-to-linus,FAKE
ryan-to-linus_30,ryan-to-linus,FAKE
ryan-to-margot_0,ryan-to-margot,FAKE
ryan-to-margot_1,ryan-to-margot,FAKE
ryan-to-margot_2,ryan-to-margot,FAKE
ryan-to-margot_3,ryan-to-margot,FAKE
ryan-to-margot_4,ryan-to-margot,FAKE
ryan-to-margot_5,ryan-to-margot,FAKE
ryan-to-margot_6,ryan-to-margot,FAKE
ryan-to-margot_7,ryan-to-margot,FAKE
ryan-to-margot_8,ryan-to-margot,FAKE
ryan-to-margot_9,ryan-to-margot,FAKE
ryan-to-margot_10,ryan-to-margot,FAKE
ryan-to-margot_11,ryan-to-margot,FAKE
ryan-to-margot_12,ryan-to-margot,FAKE
ryan-to-margot_13,ryan-to-margot,FAKE
ryan-to-margot_14,ryan-to-margot,FAKE
ryan-to-margot_15,ryan-to-margot,FAKE
ryan-to-margot_16,ryan-to-margot,FAKE
ryan-to-margot_17,ryan-to-margot,FAKE
ryan-to-margot_18,ryan-to-margot,FAKE
ryan-to-margot_19,ryan-to-margot,FAKE
ryan-to-margot_20,ryan-to-margot,FAKE
ryan-to-margot_21,ryan-to-margot,FAKE
ryan-to-margot_22,ryan-to-margot,FAKE
ryan-to-margot_23,ryan-to-margot,FAKE
ryan-to-margot_24,ryan-to-margot,FAKE
ryan-to-margot_25,ryan-to-margot,FAKE
ryan-to-margot_26,ryan-to-margot,FAKE
ryan-to-margot_27,ryan-to-margot,FAKE
ryan-to-margot_28,ryan-to-margot,FAKE
ryan-to-margot_29,ryan-to-margot,FAKE
ryan-to-margot_30,ryan-to-margot,FAKE
ryan-to-musk_0,ryan-to-musk,FAKE
ryan-to-musk_1,ryan-to-musk,FAKE
ryan-to-musk_2,ryan-to-musk,FAKE
ryan-to-musk_3,ryan-to-musk,FAKE
ryan-to-musk_4,ryan-to-musk,FAKE
ryan-to-musk_5,ryan-to-musk,FAKE
ryan-to-musk_6,ryan-to-musk,FAKE
ryan-to-musk_7,ryan-to-musk,FAKE
ryan-to-musk_8,ryan-to-musk,FAKE
ryan-to-musk_9,ryan-to-musk,FAKE
ryan-to-musk_10,ryan-to-musk,FAKE
ryan-to-musk_11,ryan-to-musk,FAKE
ryan-to-musk_12,ryan-to-musk,FAKE
ryan-to-musk_13,ryan-to-musk,FAKE
ryan-to-musk_14,ryan-to-musk,FAKE
ryan-to-musk_15,ryan-to-musk,FAKE
ryan-to-musk_16,ryan-to-musk,FAKE
ryan-to-musk_17,ryan-to-musk,FAKE
ryan-to-musk_18,ryan-to-musk,FAKE
ryan-to-musk_19,ryan-to-musk,FAKE
ryan-to-musk_20,ryan-to-musk,FAKE
ryan-to-musk_21,ryan-to-musk,FAKE
ryan-to-musk_22,ryan-to-musk,FAKE
ryan-to-musk_23,ryan-to-musk,FAKE
ryan-to-musk_24,ryan-to-musk,FAKE
ryan-to-musk_25,ryan-to-musk,FAKE
ryan-to-musk_26,ryan-to-musk,FAKE
ryan-to-musk_27,ryan-to-musk,FAKE
ryan-to-musk_28,ryan-to-musk,FAKE
ryan-to-musk_29,ryan-to-musk,FAKE
ryan-to-musk_30,ryan-to-musk,FAKE
ryan-to-obama_0,ryan-to-obama,FAKE
ryan-to-obama_1,ryan-to-obama,FAKE
ryan-to-obama_2,ryan-to-obama,FAKE
ryan-to-obama_3,ryan-to-obama,FAKE
ryan-to-obama_4,ryan-to-obama,FAKE
ryan-to-obama_5,ryan-to-obama,FAKE
ryan-to-obama_6,ryan-to-obama,FAKE
ryan-to-obama_7,ryan-to-obama,FAKE
ryan-to-obama_8,ryan-to-obama,FAKE
ryan-to-obama_9,ryan-to-obama,FAKE
ryan-to-obama_10,ryan-to-obama,FAKE
ryan-to-obama_11,ryan-to-obama,FAKE
ryan-to-obama_12,ryan-to-obama,FAKE
ryan-to-obama_13,ryan-to-obama,FAKE
ryan-to-obama_14,ryan-to-obama,FAKE
ryan-to-obama_15,ryan-to-obama,FAKE
ryan-to-obama_16,ryan-to-obama,FAKE
ryan-to-obama_17,ryan-to-obama,FAKE
ryan-to-obama_18,ryan-to-obama,FAKE
ryan-to-obama_19,ryan-to-obama,FAKE
ryan-to-obama_20,ryan-to-obama,FAKE
ryan-to-obama_21,ryan-to-obama,FAKE
ryan-to-obama_22,ryan-to-obama,FAKE
ryan-to-obama_23,ryan-to-obama,FAKE
ryan-to-obama_24,ryan-to-obama,FAKE
ryan-to-obama_25,ryan-to-obama,FAKE
ryan-to-obama_26,ryan-to-obama,FAKE
ryan-to-obama_27,ryan-to-obama,FAKE
ryan-to-obama_28,ryan-to-obama,FAKE
ryan-to-obama_29,ryan-to-obama,FAKE
ryan-to-obama_30,ryan-to-obama,FAKE
ryan-to-taylor_0,ryan-to-taylor,FAKE
ryan-to-taylor_1,ryan-to-taylor,FAKE
ryan-to-taylor_2,ryan-to-taylor,FAKE
ryan-to-taylor_3,ryan-to-taylor,FAKE
ryan-to-taylor_4,ryan-to-taylor,FAKE
ryan-to-taylor_5,ryan-to-taylor,FAKE
ryan-to-taylor_6,ryan-to-taylor,FAKE
ryan-to-taylor_7,ryan-to-taylor,FAKE
ryan-to-taylor_8,ryan-to-taylor,FAKE
ryan-to-taylor_9,ryan-to-taylor,FAKE
ryan-to-taylor_10,ryan-to-taylor,FAKE
ryan-to-taylor_11,ryan-to-taylor,FAKE
ryan-to-taylor_12,ryan-to-taylor,FAKE
ryan-to-taylor_13,ryan-to-taylor,FAKE
ryan-to-taylor_14,ryan-to-taylor,FAKE
ryan-to-taylor_15,ryan-to-taylor,FAKE
ryan-to-taylor_16,ryan-to-taylor,FAKE
ryan-to-taylor_17,ryan-to-taylor,FAKE
ryan-to-taylor_18,ryan-to-taylor,FAKE
ryan-to-taylor_19,ryan-to-taylor,FAKE
ryan-to-taylor_20,ryan-to-taylor,FAKE
ryan-to-taylor_21,ryan-to-taylor,FAKE
ryan-to-taylor_22,ryan-to-taylor,FAKE
ryan-to-taylor_23,ryan-to-taylor,FAKE
ryan-to-taylor_24,ryan-to-taylor,FAKE
ryan-to-taylor_25,ryan-to-taylor,FAKE
ryan-to-taylor_26,ryan-to-taylor,FAKE
ryan-to-taylor_27,ryan-to-taylor,FAKE
ryan-to-taylor_28,ryan-to-taylor,FAKE
ryan-to-taylor_29,ryan-to-taylor,FAKE
ryan-to-taylor_30,ryan-to-taylor,FAKE
ryan-to-trump_0,ryan-to-trump,FAKE
ryan-to-trump_1,ryan-to-trump,FAKE
ryan-to-trump_2,ryan-to-trump,FAKE
ryan-to-trump_3,ryan-to-trump,FAKE
ryan-to-trump_4,ryan-to-trump,FAKE
ryan-to-trump_5,ryan-to-trump,FAKE
ryan-to-trump_6,ryan-to-trump,FAKE
ryan-to-trump_7,ryan-to-trump,FAKE
ryan-to-trump_8,ryan-to-trump,FAKE
ryan-to-trump_9,ryan-to-trump,FAKE
ryan-to-trump_10,ryan-to-trump,FAKE
ryan-to-trump_11,ryan-to-trump,FAKE
ryan-to-trump_12,ryan-to-trump,FAKE
ryan-to-trump_13,ryan-to-trump,FAKE
ryan-to-trump_14,ryan-to-trump,FAKE
ryan-to-trump_15,ryan-to-trump,FAKE
ryan-to-trump_16,ryan-to-trump,FAKE
ryan-to-trump_17,ryan-to-trump,FAKE
ryan-to-trump_18,ryan-to-trump,FAKE
ryan-to-trump_19,ryan-to-trump,FAKE
ryan-to-trump_20,ryan-to-trump,FAKE
ryan-to-trump_21,ryan-to-trump,FAKE
ryan-to-trump_22,ryan-to-trump,FAKE
ryan-to-trump_23,ryan-to-trump,FAKE
ryan-to-trump_24,ryan-to-trump,FAKE
ryan-to-trump_25,ryan-to-trump,FAKE
ryan-to-trump_26,ryan-to-trump,FAKE
ryan-to-trump_27,ryan-to-trump,FAKE
ryan-to-trump_28,ryan-to-trump,FAKE
ryan-to-trump_29,ryan-to-trump,FAKE
ryan-to-trump_30,ryan-to-trump,FAKE
taylor-to-biden_0,taylor-to-biden,FAKE
taylor-to-biden_1,taylor-to-biden,FAKE
taylor-to-biden_2,taylor-to-biden,FAKE
taylor-to-biden_3,taylor-to-biden,FAKE
taylor-to-biden_4,taylor-to-biden,FAKE
taylor-to-biden_5,taylor-to-biden,FAKE
taylor-to-biden_6,taylor-to-biden,FAKE
taylor-to-biden_7,taylor-to-biden,FAKE
taylor-to-biden_8,taylor-to-biden,FAKE
taylor-to-biden_9,taylor-to-biden,FAKE
taylor-to-biden_10,taylor-to-biden,FAKE
taylor-to-biden_11,taylor-to-biden,FAKE
taylor-to-biden_12,taylor-to-biden,FAKE
taylor-to-biden_13,taylor-to-biden,FAKE
taylor-to-biden_14,taylor-to-biden,FAKE
taylor-to-biden_15,taylor-to-biden,FAKE
taylor-to-biden_16,taylor-to-biden,FAKE
taylor-to-biden_17,taylor-to-biden,FAKE
taylor-to-biden_18,taylor-to-biden,FAKE
taylor-to-biden_19,taylor-to-biden,FAKE
taylor-to-biden_20,taylor-to-biden,FAKE
taylor-to-biden_21,taylor-to-biden,FAKE
taylor-to-biden_22,taylor-to-biden,FAKE
taylor-to-biden_23,taylor-to-biden,FAKE
taylor-to-biden_24,taylor-to-biden,FAKE
taylor-to-biden_25,taylor-to-biden,FAKE
taylor-to-biden_26,taylor-to-biden,FAKE
taylor-to-biden_27,taylor-to-biden,FAKE
taylor-to-biden_28,taylor-to-biden,FAKE
taylor-to-biden_29,taylor-to-biden,FAKE
taylor-to-biden_30,taylor-to-biden,FAKE
taylor-to-biden_31,taylor-to-biden,FAKE
taylor-to-biden_32,taylor-to-biden,FAKE
taylor-to-biden_33,taylor-to-biden,FAKE
taylor-to-biden_34,taylor-to-biden,FAKE
taylor-to-biden_35,taylor-to-biden,FAKE
taylor-to-biden_36,taylor-to-biden,FAKE
taylor-to-biden_37,taylor-to-biden,FAKE
taylor-to-biden_38,taylor-to-biden,FAKE
taylor-to-biden_39,taylor-to-biden,FAKE
taylor-to-biden_40,taylor-to-biden,FAKE
taylor-to-biden_41,taylor-to-biden,FAKE
taylor-to-biden_42,taylor-to-biden,FAKE
taylor-to-biden_43,taylor-to-biden,FAKE
taylor-to-biden_44,taylor-to-biden,FAKE
taylor-to-biden_45,taylor-to-biden,FAKE
taylor-to-biden_46,taylor-to-biden,FAKE
taylor-to-biden_47,taylor-to-biden,FAKE
taylor-to-biden_48,taylor-to-biden,FAKE
taylor-to-biden_49,taylor-to-biden,FAKE
taylor-to-biden_50,taylor-to-biden,FAKE
taylor-to-biden_51,taylor-to-biden,FAKE
taylor-to-biden_52,taylor-to-biden,FAKE
taylor-to-biden_53,taylor-to-biden,FAKE
taylor-to-biden_54,taylor-to-biden,FAKE
taylor-to-biden_55,taylor-to-biden,FAKE
taylor-to-biden_56,taylor-to-biden,FAKE
taylor-to-biden_57,taylor-to-biden,FAKE
taylor-to-biden_58,taylor-to-biden,FAKE
taylor-to-biden_59,taylor-to-biden,FAKE
taylor-to-biden_60,taylor-to-biden,FAKE
taylor-to-biden_61,taylor-to-biden,FAKE
taylor-to-biden_62,taylor-to-biden,FAKE
taylor-to-biden_63,taylor-to-biden,FAKE
taylor-to-biden_64,taylor-to-biden,FAKE
taylor-to-biden_65,taylor-to-biden,FAKE
taylor-to-biden_66,taylor-to-biden,FAKE
taylor-to-biden_67,taylor-to-biden,FAKE
taylor-to-biden_68,taylor-to-biden,FAKE
taylor-to-biden_69,taylor-to-biden,FAKE
taylor-to-biden_70,taylor-to-biden,FAKE
taylor-to-biden_71,taylor-to-biden,FAKE
taylor-to-biden_72,taylor-to-biden,FAKE
taylor-to-biden_73,taylor-to-biden,FAKE
taylor-to-biden_74,taylor-to-biden,FAKE
taylor-to-biden_75,taylor-to-biden,FAKE
taylor-to-biden_76,taylor-to-biden,FAKE
taylor-to-biden_77,taylor-to-biden,FAKE
taylor-to-biden_78,taylor-to-biden,FAKE
taylor-to-biden_79,taylor-to-biden,FAKE
taylor-to-biden_80,taylor-to-biden,FAKE
taylor-to-biden_81,taylor-to-biden,FAKE
taylor-to-biden_82,taylor-to-biden,FAKE
taylor-to-biden_83,taylor-to-biden,FAKE
taylor-to-biden_84,taylor-to-biden,FAKE
taylor-to-biden_85,taylor-to-biden,FAKE
taylor-to-biden_86,taylor-to-biden,FAKE
taylor-to-biden_87,taylor-to-biden,FAKE
taylor-to-biden_88,taylor-to-biden,FAKE
taylor-to-biden_89,taylor-to-biden,FAKE
taylor-to-biden_90,taylor-to-biden,FAKE
taylor-to-biden_91,taylor-to-biden,FAKE
taylor-to-biden_92,taylor-to-biden,FAKE
taylor-to-biden_93,taylor-to-biden,FAKE
taylor-to-biden_94,taylor-to-biden,FAKE
taylor-to-biden_95,taylor-to-biden,FAKE
taylor-to-biden_96,taylor-to-biden,FAKE
taylor-to-biden_97,taylor-to-biden,FAKE
taylor-to-biden_98,taylor-to-biden,FAKE
taylor-to-biden_99,taylor-to-biden,FAKE
taylor-to-biden_100,taylor-to-biden,FAKE
taylor-to-biden_101,taylor-to-biden,FAKE
taylor-to-biden_102,taylor-to-biden,FAKE
taylor-to-biden_103,taylor-to-biden,FAKE
taylor-to-biden_104,taylor-to-biden,FAKE
taylor-to-biden_105,taylor-to-biden,FAKE
taylor-to-biden_106,taylor-to-biden,FAKE
taylor-to-biden_107,taylor-to-biden,FAKE
taylor-to-biden_108,taylor-to-biden,FAKE
taylor-to-biden_109,taylor-to-biden,FAKE
taylor-to-biden_110,taylor-to-biden,FAKE
taylor-to-biden_111,taylor-to-biden,FAKE
taylor-to-biden_112,taylor-to-biden,FAKE
taylor-to-biden_113,taylor-to-biden,FAKE
taylor-to-biden_114,taylor-to-biden,FAKE
